year,city,Unnamed: 0,env_attention,total_water,avg_u10,avg_v10,tobeijing,totianjin,toshijiazhuang,totangshan,toqinhuangdao,tohandan,toxingtai,tobaoding,tozhangjiakou,tochengde,tocangzhou,tolangfang,tohengshui,煤炭占能源消费总量的比重 (%),石油占能源消费总量的比重 (%),天然气占能源消费总量的比重 (%),一次电力及其他能源占能源总量的比重 (%),pm25,第二产业占比,供气总量
2019,秦皇岛,104.0,2.3765735527032916,7.78737,1.852062218091875,-0.706304375105387,272.9216009883144,224.67941282615047,486.171611694314,124.19781052809336,0.0,578.8011167973393,547.2493409679578,373.884773369794,411.84100571906026,182.59020758325727,299.9097413674521,252.157859216603,418.4298074638598,-0.6640699585064147,1.104258312816949,0.7415402533886887,0.42981665312818784,-0.7580558178528757,-0.8523359457981744,-0.2743624844337799
2020,秦皇岛,105.0,0.6476138619992414,7.4241385,2.198636208699395,-0.9077495617000662,272.9216009883144,224.67941282615047,486.171611694314,124.19781052809336,0.0,578.8011167973393,547.2493409679578,373.884773369794,411.84100571906026,182.59020758325727,299.9097413674521,252.157859216603,418.4298074638598,-0.8388252107449443,0.9602246198408223,1.0442097445677454,0.6447249796922815,-1.1787395153275568,-0.8763995674168762,-0.2289185253267708
2021,秦皇岛,106.0,2.244871846017171,11.371395,1.234251590706608,-1.1812856011856188,272.9216009883144,224.67941282615047,486.171611694314,124.19781052809336,0.0,578.8011167973393,547.2493409679578,373.884773369794,411.84100571906026,182.59020758325727,299.9097413674521,252.157859216603,418.4298074638598,-1.057269276043107,0.8161909268647007,1.3468792357468022,0.8954513606837239,-1.1574145352712364,-0.8966130095765859,-0.26819383936207636
2022,秦皇岛,107.0,0.6591273096985965,8.198147,1.9332002043242182,-0.8741979663226019,272.9216009883144,224.67941282615047,486.171611694314,124.19781052809336,0.0,578.8011167973393,547.2493409679578,373.884773369794,411.84100571906026,182.59020758325727,299.9097413674521,252.157859216603,418.4298074638598,-1.0791136825729237,0.2400561549601992,1.0442097445677454,1.2178138505298652,-1.423492127337596,-0.6126622744759038,-0.2522304719634391
2023,秦皇岛,108.0,0.5991946082710814,7.9855456,1.5645308180188686,-1.0197722491038517,272.9216009883144,224.67941282615047,486.171611694314,124.19781052809336,0.0,578.8011167973393,547.2493409679578,373.884773369794,411.84100571906026,182.59020758325727,299.9097413674521,252.157859216603,418.4298074638598,-1.253868934811455,0.8161909268647007,1.1198771173625093,1.325268013811911,-1.201518471296808,-0.6068870052874158,-0.2663389321027529
2024,秦皇岛,109.0,2.15675627957579,9.711821,0.11566593464655638,-1.4109417072113186,272.9216009883144,224.67941282615047,486.171611694314,124.19781052809336,0.0,578.8011167973393,547.2493409679578,373.884773369794,411.84100571906026,182.59020758325727,299.9097413674521,252.157859216603,418.4298074638598,-1.6033794392885141,-0.04801123099204905,1.3468792357468022,2.005811047931542,-1.2722786323927795,-0.9620660603794549,-0.2568867713079788
2010,衡水,,-0.34675349061501015,,-1.6444002308805934,1.9630715958811014,,,,,,,,,,,,,,1.1490157834683359,-1.3443144677771686,-1.0744766936856505,-1.0387235783931192,1.7607151219811321,0.980349476682158,-0.42109300737547417
2011,衡水,,-0.34675349061501015,,-1.6444002308805934,1.9630715958811014,,,,,,,,,,,,,,1.1490157834683359,-1.3443144677771686,-1.0744766936856505,-1.0387235783931192,1.7607151219811321,0.980349476682158,-0.42109300737547417
2012,衡水,,-0.34675349061501015,,-1.6444002308805934,1.9630715958811014,,,,,,,,,,,,,,1.1490157834683359,-1.3443144677771686,-1.0744766936856505,-1.0387235783931192,1.7607151219811321,0.980349476682158,-0.42109300737547417
2013,衡水,,-0.34675349061501015,,-1.6444002308805934,1.9630715958811014,,,,,,,,,,,,,,1.1490157834683359,-1.3443144677771686,-1.0744766936856505,-1.0387235783931192,1.7607151219811321,0.980349476682158,-0.42109300737547417
2014,衡水,110.0,-0.34675349061501015,13.280071,-1.6444002308805934,1.9630715958811014,249.2233931543373,203.51637695676013,107.8334861310505,304.087757808428,418.4298074638598,162.90103200190566,128.92553213789918,128.07982965128858,350.42004666173256,408.8927603901458,119.02300231033526,217.8668645553197,0.0,1.1490157834683359,-1.3443144677771686,-1.0744766936856505,-1.0387235783931192,1.7607151219811321,0.980349476682158,-0.42109300737547417
2015,衡水,111.0,-0.11557103602915612,18.642916,-1.8149658276079987,1.3939214570678111,249.2233931543373,203.51637695676013,107.8334861310505,304.087757808428,418.4298074638598,162.90103200190566,128.92553213789918,128.07982965128858,350.42004666173256,408.8927603901458,119.02300231033526,217.8668645553197,0.0,0.7121276528720103,0.2400561549601992,-0.923141948096122,-0.7879971974016767,1.9967438785135851,0.5645300951109901,-0.42003233537219486
2016,衡水,112.0,0.353261631391431,23.051056,-2.1349093600700804,1.4910768185287817,249.2233931543373,203.51637695676013,107.8334861310505,304.087757808428,418.4298074638598,162.90103200190566,128.92553213789918,128.07982965128858,350.42004666173256,408.8927603901458,119.02300231033526,217.8668645553197,0.0,0.36261714839495107,0.6721572338885741,-0.6961398297118305,-0.42981665312818723,1.4146688547035717,0.3999349232390694,-0.42086717051353195
2017,衡水,113.0,1.373447641814688,16.71578,-1.6818728375505632,1.7621503857433891,249.2233931543373,203.51637695676013,107.8334861310505,304.087757808428,418.4298074638598,162.90103200190566,128.92553213789918,128.07982965128858,350.42004666173256,408.8927603901458,119.02300231033526,217.8668645553197,0.0,0.013106643917890265,0.9602246198408223,-0.09080084735371635,-0.21490832656409362,0.9290408997846425,0.48752650593114444,-0.41038732512227905
2018,衡水,114.0,1.3788475157505085,15.242164,-2.877252578831256,1.1271637579660267,249.2233931543373,203.51637695676013,107.8334861310505,304.087757808428,418.4298074638598,162.90103200190566,128.92553213789918,128.07982965128858,350.42004666173256,408.8927603901458,119.02300231033526,217.8668645553197,0.0,-0.33640386055917054,0.9602246198408223,0.43887076220963195,0.10745416328204711,0.19914499149331727,0.5799308129469596,-0.40932411562616894
2019,衡水,115.0,-0.0005133282053214594,12.5972395,-1.9019744108770689,1.6200254239616043,249.2233931543373,203.51637695676013,107.8334861310505,304.087757808428,418.4298074638598,162.90103200190566,128.92553213789918,128.07982965128858,350.42004666173256,408.8927603901458,119.02300231033526,217.8668645553197,0.0,-0.6640699585064147,1.104258312816949,0.7415402533886887,0.42981665312818784,-0.08438031152821301,-0.09385059237669202,-0.3981464597064428
2020,衡水,116.0,0.3549999307501963,17.84677,-1.5467500831792742,1.5345810624530631,249.2233931543373,203.51637695676013,107.8334861310505,304.087757808428,418.4298074638598,162.90103200190566,128.92553213789918,128.07982965128858,350.42004666173256,408.8927603901458,119.02300231033526,217.8668645553197,0.0,-0.8388252107449443,0.9602246198408223,1.0442097445677454,0.6447249796922815,-0.17161886630406878,-0.8946879198470894,-0.3972304247945197
2021,衡水,117.0,-1.1233689699058995,27.113903,-1.808114427961951,0.814293431858527,249.2233931543373,203.51637695676013,107.8334861310505,304.087757808428,418.4298074638598,162.90103200190566,128.92553213789918,128.07982965128858,350.42004666173256,408.8927603901458,119.02300231033526,217.8668645553197,0.0,-1.057269276043107,0.8161909268647007,1.3468792357468022,0.8954513606837239,-0.4590214384267485,-1.0188562073995913,-0.3938428718653859
2022,衡水,118.0,-0.7713573843680178,18.476355,-2.0530820529220106,1.7095538800981125,249.2233931543373,203.51637695676013,107.8334861310505,304.087757808428,418.4298074638598,162.90103200190566,128.92553213789918,128.07982965128858,350.42004666173256,408.8927603901458,119.02300231033526,217.8668645553197,0.0,-1.0791136825729237,0.2400561549601992,1.0442097445677454,1.2178138505298652,-0.6601547730488598,-0.741643286352146,-0.39475129429881656
2023,衡水,119.0,0.2959735388171658,15.207637,-1.3777621720251907,1.7481466147742721,249.2233931543373,203.51637695676013,107.8334861310505,304.087757808428,418.4298074638598,162.90103200190566,128.92553213789918,128.07982965128858,350.42004666173256,408.8927603901458,119.02300231033526,217.8668645553197,0.0,-1.253868934811455,0.8161909268647007,1.1198771173625093,1.325268013811911,-0.5632230455201315,-0.7166171198686963,-0.3960834780349928
2024,衡水,120.0,-0.6014380286268677,18.858446,-2.2641716171381217,1.4754398379951352,249.2233931543373,203.51637695676013,107.8334861310505,304.087757808428,418.4298074638598,162.90103200190566,128.92553213789918,128.07982965128858,350.42004666173256,408.8927603901458,119.02300231033526,217.8668645553197,0.0,-1.6033794392885141,-0.04801123099204905,1.3468792357468022,2.005811047931542,-0.7827734083727013,-0.9331897144370129,-0.3960834780349928
2010,邢台,,0.4510304069900598,,0.06515812670977307,0.4667762699191167,,,,,,,,,,,,,,1.1490157834683359,-1.3443144677771686,-1.0744766936856505,-1.0387235783931192,1.1854253190981288,0.9996003739771196,-0.3590233952409859
2011,邢台,,0.4510304069900598,,0.06515812670977307,0.4667762699191167,,,,,,,,,,,,,,1.1490157834683359,-1.3443144677771686,-1.0744766936856505,-1.0387235783931192,1.1854253190981288,0.9996003739771196,-0.3590233952409859
2012,邢台,,0.4510304069900598,,0.06515812670977307,0.4667762699191167,,,,,,,,,,,,,,1.1490157834683359,-1.3443144677771686,-1.0744766936856505,-1.0387235783931192,1.1854253190981288,0.9996003739771196,-0.3590233952409859
2013,邢台,,0.4510304069900598,,0.06515812670977307,0.4667762699191167,,,,,,,,,,,,,,1.1490157834683359,-1.3443144677771686,-1.0744766936856505,-1.0387235783931192,1.1854253190981288,0.9996003739771196,-0.3590233952409859
2014,邢台,121.0,0.4510304069900598,17.718826,0.06515812670977307,0.4667762699191167,356.27968643398646,329.53854408036045,109.02804985559727,431.5070043410472,547.2493409679578,50.03771699005173,0.0,218.1505693245839,418.41190689068986,526.0991254735134,247.917902412264,334.2645592599899,128.92553213789918,1.1490157834683359,-1.3443144677771686,-1.0744766936856505,-1.0387235783931192,1.1854253190981288,0.9996003739771196,-0.3590233952409859
2015,邢台,122.0,0.2867094753839877,17.173693,-0.3366310504052986,0.08294277555621096,356.27968643398646,329.53854408036045,109.02804985559727,431.5070043410472,547.2493409679578,50.03771699005173,0.0,218.1505693245839,418.41190689068986,526.0991254735134,247.917902412264,334.2645592599899,128.92553213789918,0.7121276528720103,0.2400561549601992,-0.923141948096122,-0.7879971974016767,2.0902829955788085,0.5164028518735864,-0.35165451606030834
2016,邢台,123.0,1.9196535796810201,25.065922,-0.6392057834454755,0.023311467956643506,356.27968643398646,329.53854408036045,109.02804985559727,431.5070043410472,547.2493409679578,50.03771699005173,0.0,218.1505693245839,418.41190689068986,526.0991254735134,247.917902412264,334.2645592599899,128.92553213789918,0.36261714839495107,0.6721572338885741,-0.6961398297118305,-0.42981665312818723,1.3977058023860438,0.28635462919879673,-0.4153684235491627
2017,邢台,124.0,0.2756319311589027,17.666866,-0.20376211644644296,0.2786659644059854,356.27968643398646,329.53854408036045,109.02804985559727,431.5070043410472,547.2493409679578,50.03771699005173,0.0,218.1505693245839,418.41190689068986,526.0991254735134,247.917902412264,334.2645592599899,128.92553213789918,0.013106643917890265,0.9602246198408223,-0.09080084735371635,-0.21490832656409362,1.1132111820892263,0.46827560863618267,-0.3784199904397116
2018,邢台,125.0,-0.3821108965350709,15.252939,-0.8043232623225897,-0.14998810998877507,356.27968643398646,329.53854408036045,109.02804985559727,431.5070043410472,547.2493409679578,50.03771699005173,0.0,218.1505693245839,418.41190689068986,526.0991254735134,247.917902412264,334.2645592599899,128.92553213789918,-0.33640386055917054,0.9602246198408223,0.43887076220963195,0.10745416328204711,0.5568230660743252,-0.5991866463694308,-0.3775014180349577
2019,邢台,126.0,1.0307363761884978,13.610808,-0.40194068919060677,0.09060312244158159,356.27968643398646,329.53854408036045,109.02804985559727,431.5070043410472,547.2493409679578,50.03771699005173,0.0,218.1505693245839,418.41190689068986,526.0991254735134,247.917902412264,334.2645592599899,128.92553213789918,-0.6640699585064147,1.104258312816949,0.7415402533886887,0.42981665312818784,0.36586756284273036,-0.11791421399539385,-0.36264693500338524
2020,邢台,127.0,1.6863361819497593,18.373934,-0.5100119901573427,0.262448156761828,356.27968643398646,329.53854408036045,109.02804985559727,431.5070043410472,547.2493409679578,50.03771699005173,0.0,218.1505693245839,418.41190689068986,526.0991254735134,247.917902412264,334.2645592599899,128.92553213789918,-0.8388252107449443,0.9602246198408223,1.0442097445677454,0.6447249796922815,-0.22105404734372006,-0.25940830911336127,-0.36290829676495884
2021,邢台,128.0,0.7438880393809182,35.178406,-0.1799705861781252,-0.4977781433313151,356.27968643398646,329.53854408036045,109.02804985559727,431.5070043410472,547.2493409679578,50.03771699005173,0.0,218.1505693245839,418.41190689068986,526.0991254735134,247.917902412264,334.2645592599899,128.92553213789918,-1.057269276043107,0.8161909268647007,1.3468792357468022,0.8954513606837239,-0.4948861776123781,-0.44132928855074727,-0.35757194934176156
2022,邢台,129.0,1.07465201144463,20.637604,-0.6609416512006829,0.2870880161777965,356.27968643398646,329.53854408036045,109.02804985559727,431.5070043410472,547.2493409679578,50.03771699005173,0.0,218.1505693245839,418.41190689068986,526.0991254735134,247.917902412264,334.2645592599899,128.92553213789918,-1.0791136825729237,0.2400561549601992,1.0442097445677454,1.2178138505298652,-0.42170272332818787,-0.23919486695365164,-0.3583940970189446
2023,邢台,130.0,0.009227010291111911,22.090607,0.03384353630749605,0.4368627643520335,356.27968643398646,329.53854408036045,109.02804985559727,431.5070043410472,547.2493409679578,50.03771699005173,0.0,218.1505693245839,418.41190689068986,526.0991254735134,247.917902412264,334.2645592599899,128.92553213789918,-1.253868934811455,0.8161909268647007,1.1198771173625093,1.325268013811911,-0.44593565521037,-0.23341959776516297,-0.35827990984155805
2024,邢台,131.0,-0.8114295503557085,18.613657,-0.7965563810809011,0.09606788417981642,356.27968643398646,329.53854408036045,109.02804985559727,431.5070043410472,547.2493409679578,50.03771699005173,0.0,218.1505693245839,418.41190689068986,526.0991254735134,247.917902412264,334.2645592599899,128.92553213789918,-1.6033794392885141,-0.04801123099204905,1.3468792357468022,2.005811047931542,-0.6010264192563356,-0.5626099415090043,-0.38025459775638853
2010,邯郸,,-0.4702756343478507,,-0.08510299968495637,0.6048722863137302,,,,,,,,,,,,,,1.1490157834683359,-1.3443144677771686,-1.0744766936856505,-1.0387235783931192,0.9154704579306205,0.8994957080433201,-0.3626240975679079
2011,邯郸,,-0.4702756343478507,,-0.08510299968495637,0.6048722863137302,,,,,,,,,,,,,,1.1490157834683359,-1.3443144677771686,-1.0744766936856505,-1.0387235783931192,0.9154704579306205,0.8994957080433201,-0.3626240975679079
2012,邯郸,,-0.4702756343478507,,-0.08510299968495637,0.6048722863137302,,,,,,,,,,,,,,1.1490157834683359,-1.3443144677771686,-1.0744766936856505,-1.0387235783931192,0.9154704579306205,0.8994957080433201,-0.3626240975679079
2013,邯郸,,-0.4702756343478507,,-0.08510299968495637,0.6048722863137302,,,,,,,,,,,,,,1.1490157834683359,-1.3443144677771686,-1.0744766936856505,-1.0387235783931192,0.9154704579306205,0.8994957080433201,-0.3626240975679079
2014,邯郸,132.0,-0.4702756343478507,17.685867,-0.08510299968495637,0.6048722863137302,401.3721019534457,366.4039195136734,159.04806118825792,466.7159770007327,578.8011167973393,0.0,50.03771699005173,264.8938894664534,468.30451987879246,568.5273914502146,279.1229338305943,376.46506812903567,162.90103200190566,1.1490157834683359,-1.3443144677771686,-1.0744766936856505,-1.0387235783931192,0.9154704579306205,0.8994957080433201,-0.3626240975679079
2015,邯郸,133.0,-0.7509953841474055,16.493532,-0.41859275735866097,0.3141918439345403,401.3721019534457,366.4039195136734,159.04806118825792,466.7159770007327,578.8011167973393,0.0,50.03771699005173,264.8938894664534,468.30451987879246,568.5273914502146,279.1229338305943,376.46506812903567,162.90103200190566,0.7121276528720103,0.2400561549601992,-0.923141948096122,-0.7879971974016767,1.6177408238762576,0.7811026896793066,-0.3673108468264174
2016,邯郸,134.0,0.8613610920253216,23.184769,-0.7264132242602103,0.17168151216534253,401.3721019534457,366.4039195136734,159.04806118825792,466.7159770007327,578.8011167973393,0.0,50.03771699005173,264.8938894664534,468.30451987879246,568.5273914502146,279.1229338305943,376.46506812903567,162.90103200190566,0.36261714839495107,0.6721572338885741,-0.6961398297118305,-0.42981665312818723,1.1311435516820407,0.49715195457862466,-0.3759535474081625
2017,邯郸,135.0,1.4706521063469142,16.721361,-0.32683368827648723,0.43411562812753285,401.3721019534457,366.4039195136734,159.04806118825792,466.7159770007327,578.8011167973393,0.0,50.03771699005173,264.8938894664534,468.30451987879246,568.5273914502146,279.1229338305943,376.46506812903567,162.90103200190566,0.013106643917890265,0.9602246198408223,-0.09080084735371635,-0.21490832656409362,1.3569944768239783,0.5048523134966098,-0.3713911352983628
2018,邯郸,136.0,1.265503437676086,18.863571,-0.9507673608969869,-0.15728856994283863,401.3721019534457,366.4039195136734,159.04806118825792,466.7159770007327,578.8011167973393,0.0,50.03771699005173,264.8938894664534,468.30451987879246,568.5273914502146,279.1229338305943,376.46506812903567,162.90103200190566,-0.33640386055917054,0.9602246198408223,0.43887076220963195,0.10745416328204711,0.5582770419872561,0.1179092778678838,-0.3136200360192698
2019,邯郸,137.0,1.6971127863580728,13.681494,-0.4648323276501981,0.2351314470686712,401.3721019534457,366.4039195136734,159.04806118825792,466.7159770007327,578.8011167973393,0.0,50.03771699005173,264.8938894664534,468.30451987879246,568.5273914502146,279.1229338305943,376.46506812903567,162.90103200190566,-0.6640699585064147,1.104258312816949,0.7415402533886887,0.42981665312818784,0.40803286431772745,0.2988677124405219,-0.2927060201077187
2020,邯郸,138.0,-0.22483026051060243,15.895907,-0.6257636814079446,0.3654113786420706,401.3721019534457,366.4039195136734,159.04806118825792,466.7159770007327,578.8011167973393,0.0,50.03771699005173,264.8938894664534,468.30451987879246,568.5273914502146,279.1229338305943,376.46506812903567,162.90103200190566,-0.8388252107449443,0.9602246198408223,1.0442097445677454,0.6447249796922815,-0.3805067391284782,0.24977792433837034,-0.27752166300814063
2021,邯郸,139.0,0.06318885050489415,33.042706,-0.1530840236178153,-0.45698360455107906,401.3721019534457,366.4039195136734,159.04806118825792,466.7159770007327,578.8011167973393,0.0,50.03771699005173,264.8938894664534,468.30451987879246,568.5273914502146,279.1229338305943,376.46506812903567,162.90103200190566,-1.057269276043107,0.8161909268647007,1.3468792357468022,0.8954513606837239,-0.566615655983637,0.11502164327363947,-0.27394379811669595
2022,邯郸,140.0,-0.011889678965016899,20.856478,-0.5053852966082238,0.2971286394975643,401.3721019534457,366.4039195136734,159.04806118825792,466.7159770007327,578.8011167973393,0.0,50.03771699005173,264.8938894664534,468.30451987879246,568.5273914502146,279.1229338305943,376.46506812903567,162.90103200190566,-1.0791136825729237,0.2400561549601992,1.0442097445677454,1.2178138505298652,-0.2724278629339462,0.4278487243167634,-0.2742508347492242
2023,邯郸,141.0,-0.10813516246583084,21.870968,-0.031789384226092926,0.5053347416626965,401.3721019534457,366.4039195136734,159.04806118825792,466.7159770007327,578.8011167973393,0.0,50.03771699005173,264.8938894664534,468.30451987879246,568.5273914502146,279.1229338305943,376.46506812903567,162.90103200190566,-1.253868934811455,0.8161909268647007,1.1198771173625093,1.325268013811911,-0.34900392768164157,0.2815419048750566,-0.27158646727687175
2024,邯郸,142.0,-0.22624705987496374,17.206299,-0.924072140326479,0.20966695982929015,401.3721019534457,366.4039195136734,159.04806118825792,466.7159770007327,578.8011167973393,0.0,50.03771699005173,264.8938894664534,468.30451987879246,568.5273914502146,279.1229338305943,376.46506812903567,162.90103200190566,-1.6033794392885141,-0.04801123099204905,1.3468792357468022,2.005811047931542,-0.5278429649721457,-0.07267460535223451,-0.2707617821068579
